0.00000, 4.61011, 5, 18, 244, 0, 0.10387, 44.38472
0.00000, 5.16962, 23, 56, 244, 0, 0.10387, 49.77149
0.00110, 14.72583, 22, 24, 244, 0, 0.10387, 141.77571
0.37191, 16.50628, 29, 20, 245, 0, 0.10688, 154.43749
0.00000, 2.00079, 13, 33, 245, 0, 0.10688, 18.71995
0.00055, 38.10417, 21, 19, 245, 0, 0.10688, 356.51351
0.00000, 0.99592, 21, 53, 245, 0, 0.10688, 9.31815
0.00000, 2.57039, 10, 43, 245, 0, 0.10688, 24.04931
0.00001, 9.13195, 17, 16, 245, 0, 0.10688, 85.44110
0.00051, 34.91997, 21, 22, 245, 0, 0.10688, 326.72118
0.00000, 4.74384, 5, 18, 245, 0, 0.10688, 44.38472
0.00000, 3.07117, 26, 55, 245, 0, 0.10688, 28.73474
0.66605, 12.70814, 30, 21, 245, 0, 0.10688, 118.90094
0.00850, 47.55379, 24, 21, 245, 0, 0.10688, 444.92682
0.00000, 5.31958, 23, 56, 245, 0, 0.10688, 49.77149
0.00000, 0.61621, 5, 23, 245, -1, 0.10688, 5.76540
0.00000, 4.23213, 23, 58, 245, 0, 0.10688, 39.59703
0.00000, 0.34063, 5, 29, 245, 0, 0.10688, 3.18700
0.00000, 4.66085, 21, 35, 245, 0, 0.10688, 43.60823
0.99744, 11.60604, 31, 21, 245, 0, 0.10688, 108.58944
1.83806, 13.35662, 35, 20, 245, 0, 0.10688, 124.96832
0.00000, 4.40229, 24, 55, 245, 0, 0.10688, 41.18908
0.00000, 5.35759, 24, 57, 245, 0, 0.10688, 50.12713
0.00019, 28.63198, 20, 22, 245, 0, 0.10688, 267.88896
0.00857, 25.77321, 24, 18, 245, 0, 0.10688, 241.14151
2.95657, 6.98585, 36, 21, 245, 0, 0.10688, 65.36162
0.00349, 28.19521, 23, 18, 245, 0, 0.10688, 263.80241
0.07417, 16.64939, 34, 18, 245, 0, 0.10688, 155.77642
0.00003, 22.18906, 18, 20, 245, 0, 0.10688, 207.60718
0.00356, 49.67144, 23, 20, 245, 0, 0.10688, 464.74017
0.00000, 0.29088, 8, 49, 245, 0, 0.10688, 2.72154
0.00001, 9.13195, 17, 16, 245, -1, 0.10688, 85.44110
0.00000, 4.66085, 21, 35, 245, 0, 0.10688, 43.60823
0.00902, 48.02232, 24, 20, 246, 0, 0.10988, 437.06190
0.00886, 26.49550, 24, 18, 246, 0, 0.10988, 241.14151
0.00148, 50.15629, 22, 20, 246, 0, 0.10988, 456.48367
0.36896, 16.27380, 35, 19, 246, 0, 0.10988, 148.11149
0.00056, 28.64257, 21, 18, 246, 0, 0.10988, 260.68246
0.00029, 3.80801, 21, 14, 246, 0, 0.10988, 34.65759
0.00000, 5.46866, 23, 56, 246, 0, 0.10988, 49.77149
0.00001, 0.18416, 24, 5, 246, 0, 0.10988, 1.67611
0.00370, 51.06348, 23, 20, 246, -1, 0.10988, 464.74017
0.00000, 5.46866, 23, 56, 246, 0, 0.10988, 49.77149
0.02082, 42.92235, 25, 21, 246, 0, 0.10988, 390.64598
0.00000, 4.90123, 25, 56, 246, -1, 0.10988, 44.60716
