data at t = 3050: tot = 3385.07245, non-emp = 2925, mx = 11.38450, top10av = 10.32185
data at t = 3060: tot = 3360.75181, non-emp = 2925, mx = 11.33760, top10av = 10.27971
data at t = 3070: tot = 3336.91319, non-emp = 2925, mx = 11.29132, top10av = 10.23813
data at t = 3080: tot = 3313.53570, non-emp = 2925, mx = 11.24562, top10av = 10.19706
data at t = 3090: tot = 3290.59966, non-emp = 2925, mx = 11.20048, top10av = 10.15650
data at t = 3100: tot = 3268.08654, non-emp = 2925, mx = 11.15587, top10av = 10.11641
summer comes! 
data at t = 3110: tot = 3321.12534, non-emp = 2925, mx = 11.40452, top10av = 10.33675
data at t = 3120: tot = 3426.12032, non-emp = 2925, mx = 11.85036, top10av = 10.73581
data at t = 3130: tot = 3533.45414, non-emp = 2925, mx = 12.30423, top10av = 11.14380
data at t = 3140: tot = 3643.23730, non-emp = 2925, mx = 12.76917, top10av = 11.56235
data at t = 3150: tot = 3755.58017, non-emp = 2925, mx = 13.24690, top10av = 11.99258
data at t = 3160: tot = 3870.59794, non-emp = 2925, mx = 13.73861, top10av = 12.43540
data at t = 3170: tot = 3988.41079, non-emp = 2925, mx = 14.24524, top10av = 12.89159
data at t = 3180: tot = 4109.14334, non-emp = 2925, mx = 14.76763, top10av = 13.36187
data at t = 3190: tot = 4232.92392, non-emp = 2925, mx = 15.30654, top10av = 13.84692
data at t = 3200: tot = 4359.88417, non-emp = 2925, mx = 15.86271, top10av = 14.34741
data at t = 3210: tot = 4490.15861, non-emp = 2925, mx = 16.43684, top10av = 14.86399
data at t = 3220: tot = 4623.88453, non-emp = 2925, mx = 17.02966, top10av = 15.39730
data at t = 3230: tot = 4761.20188, non-emp = 2925, mx = 17.64187, top10av = 15.94800
data at t = 3240: tot = 4902.25329, non-emp = 2925, mx = 18.27420, top10av = 16.51673
data at t = 3250: tot = 5047.18415, non-emp = 2925, mx = 18.92739, top10av = 17.10417
data at t = 3260: tot = 5196.14272, non-emp = 2925, mx = 19.60218, top10av = 17.71131
data at t = 3270: tot = 5349.28028, non-emp = 2925, mx = 20.29935, top10av = 18.33914
data at t = 3280: tot = 5506.75132, non-emp = 2925, mx = 21.01968, top10av = 18.98780
winter comes! 
data at t = 3290: tot = 5564.89310, non-emp = 2925, mx = 21.32897, top10av = 19.26896
data at t = 3300: tot = 5521.26458, non-emp = 2925, mx = 21.21333, top10av = 19.16893
data at t = 3310: tot = 5478.78580, non-emp = 2925, mx = 21.10204, top10av = 19.07172
data at t = 3320: tot = 5437.39235, non-emp = 2925, mx = 20.99431, top10av = 18.97698
data at t = 3330: tot = 5397.02634, non-emp = 2925, mx = 20.88958, top10av = 18.88443
data at t = 3340: tot = 5357.63484, non-emp = 2925, mx = 20.78745, top10av = 18.79385
data at t = 3350: tot = 5319.16888, non-emp = 2925, mx = 20.68760, top10av = 18.70506
data at t = 3360: tot = 5281.58292, non-emp = 2925, mx = 20.58980, top10av = 18.61793
data at t = 3370: tot = 5244.83441, non-emp = 2925, mx = 20.49384, top10av = 18.53231
data at t = 3380: tot = 5208.88350, non-emp = 2925, mx = 20.39958, top10av = 18.44812
data at t = 3390: tot = 5173.69276, non-emp = 2925, mx = 20.30687, top10av = 18.36525
data at t = 3400: tot = 5139.22706, non-emp = 2925, mx = 20.21561, top10av = 18.28362
data at t = 3410: tot = 5105.45335, non-emp = 2925, mx = 20.12570, top10av = 18.20317
data at t = 3420: tot = 5072.34053, non-emp = 2925, mx = 20.03706, top10av = 18.12382
data at t = 3430: tot = 5039.85933, non-emp = 2925, mx = 19.94962, top10av = 18.04552
data at t = 3440: tot = 5007.98214, non-emp = 2925, mx = 19.86330, top10av = 17.96822
data at t = 3450: tot = 4976.68300, non-emp = 2925, mx = 19.77807, top10av = 17.89187
data at t = 3460: tot = 4945.93738, non-emp = 2925, mx = 19.69385, top10av = 17.81642
summer comes! 
data at t = 3470: tot = 4934.68637, non-emp = 2925, mx = 19.69571, top10av = 17.81713
data at t = 3480: tot = 5096.40383, non-emp = 2925, mx = 20.46209, top10av = 18.49987
data at t = 3490: tot = 5262.03282, non-emp = 2925, mx = 21.23680, top10av = 19.19497
data at t = 3500: tot = 5431.75878, non-emp = 2925, mx = 22.02788, top10av = 19.90649
data at t = 3510: tot = 5605.75528, non-emp = 2925, mx = 22.83921, top10av = 20.63687
data at t = 3520: tot = 5784.20151, non-emp = 2925, mx = 23.67322, top10av = 21.38787
data at t = 3530: tot = 5967.28467, non-emp = 2925, mx = 24.53174, top10av = 22.16098
data at t = 3540: tot = 6155.19956, non-emp = 2925, mx = 25.41629, top10av = 22.95748
data at t = 3550: tot = 6348.14780, non-emp = 2925, mx = 26.32824, top10av = 23.77858
data at t = 3560: tot = 6546.33706, non-emp = 2925, mx = 27.26886, top10av = 24.62543
data at t = 3570: tot = 6749.98054, non-emp = 2925, mx = 28.23941, top10av = 25.49915
data at t = 3580: tot = 6959.29668, non-emp = 2925, mx = 29.24109, top10av = 26.40084
data at t = 3590: tot = 7174.50898, non-emp = 2925, mx = 30.27513, top10av = 27.33160
data at t = 3600: tot = 7395.84601, non-emp = 2925, mx = 31.34277, top10av = 28.29257
data at t = 3610: tot = 7623.54145, non-emp = 2925, mx = 32.44524, top10av = 29.28485
data at t = 3620: tot = 7857.83428, non-emp = 2925, mx = 33.58381, top10av = 30.30959
data at t = 3630: tot = 8098.96899, non-emp = 2925, mx = 34.75977, top10av = 31.36798
data at t = 3640: tot = 8347.19581, non-emp = 2925, mx = 35.97444, top10av = 32.46118
data at t = 3650: tot = 8602.77101, non-emp = 2925, mx = 37.22919, top10av = 33.59045
winter comes! 
data at t = 3660: tot = 8541.22583, non-emp = 2925, mx = 37.01673, top10av = 33.40795
data at t = 3670: tot = 8481.26616, non-emp = 2925, mx = 36.81286, top10av = 33.23083
data at t = 3680: tot = 8422.80010, non-emp = 2925, mx = 36.61592, top10av = 33.05838
data at t = 3690: tot = 8365.74623, non-emp = 2925, mx = 36.42476, top10av = 32.89005
data at t = 3700: tot = 8310.03064, non-emp = 2925, mx = 36.23853, top10av = 32.72541
data at t = 3710: tot = 8255.58537, non-emp = 2925, mx = 36.05664, top10av = 32.56412
data at t = 3720: tot = 8202.34732, non-emp = 2925, mx = 35.87858, top10av = 32.40588
data at t = 3730: tot = 8150.25769, non-emp = 2925, mx = 35.70400, top10av = 32.25048
data at t = 3740: tot = 8099.26142, non-emp = 2925, mx = 35.53257, top10av = 32.09770
data at t = 3750: tot = 8049.30692, non-emp = 2925, mx = 35.36405, top10av = 31.94738
data at t = 3760: tot = 8000.34569, non-emp = 2925, mx = 35.19822, top10av = 31.79936
data at t = 3770: tot = 7952.33217, non-emp = 2925, mx = 35.03490, top10av = 31.65350
data at t = 3780: tot = 7905.22348, non-emp = 2925, mx = 34.87394, top10av = 31.50969
data at t = 3790: tot = 7858.97924, non-emp = 2925, mx = 34.71520, top10av = 31.36781
data at t = 3800: tot = 7813.56143, non-emp = 2925, mx = 34.55855, top10av = 31.22778
data at t = 3810: tot = 7768.93421, non-emp = 2925, mx = 34.40390, top10av = 31.08950
data at t = 3820: tot = 7725.06380, non-emp = 2925, mx = 34.25114, top10av = 30.95290
data at t = 3830: tot = 7681.91834, non-emp = 2925, mx = 34.10020, top10av = 30.81790
summer comes! 
data at t = 3840: tot = 7818.54566, non-emp = 2925, mx = 34.82781, top10av = 31.46263
data at t = 3850: tot = 8079.94708, non-emp = 2925, mx = 36.14422, top10av = 32.63986
data at t = 3860: tot = 8348.19443, non-emp = 2925, mx = 37.48255, top10av = 33.84174
data at t = 3870: tot = 8623.57148, non-emp = 2925, mx = 38.85211, top10av = 35.07351
data at t = 3880: tot = 8906.36401, non-emp = 2925, mx = 40.25807, top10av = 36.33871
data at t = 3890: tot = 9196.86969, non-emp = 2925, mx = 41.70401, top10av = 37.64009
data at t = 3900: tot = 9495.39893, non-emp = 2925, mx = 43.19275, top10av = 38.97998
data at t = 3910: tot = 9802.27403, non-emp = 2925, mx = 44.72675, top10av = 40.36053
data at t = 3920: tot = 10117.82816, non-emp = 2925, mx = 46.30826, top10av = 41.78374
data at t = 3930: tot = 10442.40451, non-emp = 2925, mx = 47.93944, top10av = 43.25153
data at t = 3940: tot = 10776.35578, non-emp = 2925, mx = 49.62237, top10av = 44.76581
data at t = 3950: tot = 11120.04388, non-emp = 2925, mx = 51.35915, top10av = 46.32846
data at t = 3960: tot = 11473.83982, non-emp = 2925, mx = 53.15184, top10av = 47.94136
data at t = 3970: tot = 11838.12386, non-emp = 2925, mx = 55.00256, top10av = 49.60642
data at t = 3980: tot = 12213.28562, non-emp = 2925, mx = 56.91343, top10av = 51.32557
data at t = 3990: tot = 12599.72448, non-emp = 2925, mx = 58.88663, top10av = 53.10077
data at t = 4000: tot = 12997.84987, non-emp = 2925, mx = 60.92438, top10av = 54.93403
data at t = 4010: tot = 13408.08174, non-emp = 2925, mx = 63.02895, top10av = 56.82741
winter comes! 
data at t = 4020: tot = 13572.92279, non-emp = 2925, mx = 63.91832, top10av = 57.63581
data at t = 4030: tot = 13484.71985, non-emp = 2925, mx = 63.55300, top10av = 57.32023
data at t = 4040: tot = 13398.66444, non-emp = 2925, mx = 63.20103, top10av = 57.01336
data at t = 4050: tot = 13314.63624, non-emp = 2925, mx = 62.86002, top10av = 56.71410
data at t = 4060: tot = 13232.52722, non-emp = 2925, mx = 62.52830, top10av = 56.42164
data at t = 4070: tot = 13152.23863, non-emp = 2925, mx = 62.20462, top10av = 56.13530
data at t = 4080: tot = 13073.67920, non-emp = 2925, mx = 61.88805, top10av = 55.85456
data at t = 4090: tot = 12996.76401, non-emp = 2925, mx = 61.57786, top10av = 55.57896
data at t = 4100: tot = 12921.41371, non-emp = 2925, mx = 61.27345, top10av = 55.30813
data at t = 4110: tot = 12847.55396, non-emp = 2925, mx = 60.97436, top10av = 55.04174
data at t = 4120: tot = 12775.11496, non-emp = 2925, mx = 60.68017, top10av = 54.77952
data at t = 4130: tot = 12704.03114, non-emp = 2925, mx = 60.39055, top10av = 54.52122
data at t = 4140: tot = 12634.24078, non-emp = 2925, mx = 60.10520, top10av = 54.26661
data at t = 4150: tot = 12565.68580, non-emp = 2925, mx = 59.82388, top10av = 54.01550
data at t = 4160: tot = 12498.31148, non-emp = 2925, mx = 59.54635, top10av = 53.76771
data at t = 4170: tot = 12432.06627, non-emp = 2925, mx = 59.27242, top10av = 53.52308
data at t = 4180: tot = 12366.90156, non-emp = 2925, mx = 59.00192, top10av = 53.28147
data at t = 4190: tot = 12302.77151, non-emp = 2925, mx = 58.73469, top10av = 53.04274
summer comes! 
data at t = 4200: tot = 12287.27189, non-emp = 2925, mx = 58.72112, top10av = 53.02808
data at t = 4210: tot = 12707.00859, non-emp = 2925, mx = 60.95699, top10av = 55.01734
data at t = 4220: tot = 13138.16445, non-emp = 2925, mx = 63.21494, top10av = 57.04098
data at t = 4230: tot = 13581.22665, non-emp = 2925, mx = 65.51886, top10av = 59.11108
data at t = 4240: tot = 14036.66096, non-emp = 2925, mx = 67.88028, top10av = 61.23483
data at t = 4250: tot = 14504.94807, non-emp = 2925, mx = 70.30641, top10av = 63.41748
data at t = 4260: tot = 14986.58933, non-emp = 2925, mx = 72.80261, top10av = 65.66332
data at t = 4270: tot = 15482.10645, non-emp = 2925, mx = 75.37334, top10av = 67.97616
data at t = 4280: tot = 15992.04023, non-emp = 2925, mx = 78.02259, top10av = 70.35950
data at t = 4290: tot = 16516.94923, non-emp = 2925, mx = 80.75409, top10av = 72.81668
data at t = 4300: tot = 17057.40888, non-emp = 2925, mx = 83.57144, top10av = 75.35274
data at t = 4310: tot = 17614.01095, non-emp = 2925, mx = 86.47818, top10av = 77.97036
data at t = 4320: tot = 18187.36331, non-emp = 2925, mx = 89.47785, top10av = 80.67157
data at t = 4330: tot = 18778.08999, non-emp = 2925, mx = 92.57400, top10av = 83.45958
data at t = 4340: tot = 19386.83146, non-emp = 2925, mx = 95.77021, top10av = 86.33767
data at t = 4350: tot = 20014.24504, non-emp = 2925, mx = 99.07013, top10av = 89.30913
data at t = 4360: tot = 20661.00543, non-emp = 2925, mx = 102.47749, top10av = 92.37735
data at t = 4370: tot = 21327.80541, non-emp = 2925, mx = 105.99610, top10av = 95.54576
data at t = 4380: tot = 22015.35655, non-emp = 2925, mx = 109.62986, top10av = 98.81791
winter comes! 
